  -5.0000000000000000       -1.3734007669450159     
  -4.6666666666666670       -1.3597029935721501     
  -4.3333333333333330       -1.3439974787410107     
  -4.0000000000000000       -1.3258176636680326     
  -3.6666666666666670       -1.3045442776439713     
  -3.3333333333333335       -1.2793395323170296     
  -3.0000000000000000       -1.2490457723982544     
  -2.6666666666666670       -1.2120256565243244     
  -2.3333333333333335       -1.1659045405098132     
  -2.0000000000000000       -1.1071487177940904     
  -1.6666666666666670       -1.0303768265243125     
  -1.3333333333333335      -0.92729521800161230     
  -1.0000000000000000      -0.78539816339744828     
 -0.66666666666666696      -0.58800260354756773     
 -0.33333333333333393      -0.32175055439664274     
   0.0000000000000000        0.0000000000000000     
  0.33333333333333304       0.32175055439664191     
  0.66666666666666607       0.58800260354756717     
   1.0000000000000000       0.78539816339744828     
   1.3333333333333330       0.92729521800161208     
   1.6666666666666661        1.0303768265243123     
   2.0000000000000000        1.1071487177940904     
   2.3333333333333330        1.1659045405098132     
   2.6666666666666661        1.2120256565243244     
   3.0000000000000000        1.2490457723982544     
   3.3333333333333321        1.2793395323170293     
   3.6666666666666661        1.3045442776439713     
   4.0000000000000000        1.3258176636680326     
   4.3333333333333321        1.3439974787410107     
   4.6666666666666661        1.3597029935721501     
   5.0000000000000000        1.3734007669450159     
